highest_charting_position,number_of_times_charted,track_name,streams,artist_name,artist_followers,track_id,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,key
108,37,Take Me To Church,5907750.0,Hozier,4781906.0,1CS7Sd1u5tWkstBhpssyjP,74.0,0.566,0.664,-5.303,0.0464,0.634,0.116,128.945,241693.0,0.437,E
110,13,Little Bit of Love,5848466.0,Tom Grennan,261225.0,2sX7lJXsOYGP1Us6CqM9t1,80.0,0.689,0.706,-4.48,0.0312,0.0833,0.105,106.52,226268.0,0.623,C#
138,4,Ficha Limpa,5847975.0,Gusttavo Lima,12969190.0,5SwyN9hzmWjBsINlif8li8,85.0,0.774,0.732,-4.227,0.0308,0.108,0.243,135.005,192725.0,0.734,A
14,25,Up,5845156.0,Cardi B,17353707.0,1XXimziG1uhM0eDNCZCrUl,83.0,0.868,0.795,-6.044,0.269,0.0012,0.0461,166.0,156945.0,0.819,B
2,52,Hawái,5769714.0,Maluma,26769304.0,0GzuHFG4Ql6DoyxFRnIk3F,77.0,0.766,0.788,-3.128,0.312,0.105,0.142,179.984,200482.0,0.609,F#
141,1,New Normal,5768653.0,Khalid,14187747.0,2CIYemjFXdmCWpJnfbtrD6,79.0,0.39,0.534,-9.575,0.0709,0.0807,0.184,92.047,198765.0,0.244,C
81,81,Bohemian Rhapsody - Remastered 2011,5756583.0,Queen,35888760.0,7tFiyTwD0nx5a1eklYtX2J,74.0,0.392,0.402,-9.961,0.0536,0.288,0.243,143.883,354320.0,0.228,C
5,32,Bandido,5734402.0,"Myke Towers, Juhn",6150675.0,1xK1Gg9SxG8fy2Ya373oqb,85.0,0.713,0.617,-4.637,0.0887,0.122,0.0962,168.021,232853.0,0.682,G#
25,39,Paradise (feat. Dermot Kennedy),5693848.0,MEDUZA,441674.0,6ft4hAq6yde8jPZY2i5zLr,85.0,0.632,0.595,-7.644,0.0401,0.0689,0.209,124.114,167903.0,0.435,G#
13,83,goosebumps,5691540.0,Travis Scott,17719446.0,5uEYRdEIh9Bo4fpjDd4Na9,87.0,0.841,0.593,-7.846,0.0379,0.418,0.124,124.917,162803.0,0.808,C#
90,18,Wasted Love (feat. Lagique),5690260.0,Ofenbach,432581.0,2pPO9YecZimmuVQfIzfV6U,85.0,0.734,0.855,-4.578,0.135,0.0821,0.0901,121.955,139563.0,0.54,F#
100,2,KESI - Remix,5682062.0,"Camilo, Shawn Mendes",10561047.0,0IqCoZ168iRc9LqfrYgpZy,83.0,0.871,0.815,-4.439,0.0477,0.127,0.094,122.959,176575.0,0.823,E
59,83,Shallow,5672480.0,"Lady Gaga, Bradley Cooper",18572085.0,2VxeLyX666F8uXCJ0dZF8B,83.0,0.572,0.385,-6.362,0.0308,0.371,0.231,95.799,215733.0,0.323,G
110,9,Tell Em,5668576.0,"Cochise, $NOT",159647.0,7nc7mlSdWYeFom84zZ8Wr8,85.0,0.672,0.717,-7.476,0.226,0.103,0.398,157.905,180380.0,0.473,F
103,5,"Não, Não Vou",5652272.0,Mari Fernandez,15889.0,0xBQvhJAm6f7J142ympKOn,84.0,0.631,0.861,-1.891,0.0424,0.427,0.215,149.95,173038.0,0.822,B
147,24,Counting Stars,5647568.0,OneRepublic,12169108.0,6sy3LkhNFjJWlaeSMNwQ62,74.0,0.664,0.705,-4.972,0.0382,0.0654,0.115,122.017,257840.0,0.477,C#
121,32,Yellow,5628703.0,Coldplay,31151294.0,3AJwUDP919kvQ9QcozQPxg,85.0,0.429,0.661,-7.227,0.0281,0.00239,0.234,173.372,266773.0,0.285,B
153,1,Como Si No Importara,5627257.0,"Emilia, Duki",205590.0,1GYJpuLq41vEVKXiHGEY9j,83.0,0.843,0.534,-6.658,0.142,0.467,0.0984,94.984,173053.0,0.528,C#
154,1,Se For Amor,5618268.0,"João Gomes, Vitor Fernandes",409173.0,5F2xRvRFkxDvqdFtUNAEyw,81.0,0.667,0.899,-4.402,0.0322,0.423,0.332,147.962,239928.0,0.835,B
142,23,Wake Me Up,5607285.0,Avicii,20270895.0,0nrRP2bk19rLc0orkWPQk2,84.0,0.532,0.783,-5.697,0.0523,0.0038,0.161,124.08,247427.0,0.643,D
128,7,Baby Me Atende,5594505.0,"Matheus Fernandes, Dilsinho",77034.0,5R9KPXQVeyqsHZoPLMgfNy,83.0,0.65,0.792,-3.825,0.0393,0.607,0.92,154.027,225672.0,0.872,F#
68,6,Ramenez la coupe à la maison,5576844.0,Vegedream,1250353.0,0dqVP9CnGjaYNjya3gYbYy,0.0,0.808,0.66,-6.237,0.0395,0.0358,0.138,107.994,235556.0,0.804,C
6,47,What You Know Bout Love,5570735.0,Pop Smoke,6837946.0,1tkg4EHVoqnhR6iFEXb60y,85.0,0.709,0.548,-8.493,0.353,0.65,0.133,83.995,160000.0,0.543,A#
19,18,Runaway,5566150.0,AURORA,1687399.0,0TCmhnbMpw5zwPsTvlXTJi,77.0,0.521,0.277,-10.34,0.0356,0.634,0.103,115.01,248827.0,0.13,B
121,5,Red Light Green Light,5493760.0,DaBaby,7593046.0,1YDebgap5OFwXEBG18NJvy,84.0,0.933,0.656,-5.85,0.322,0.129,0.161,119.987,159083.0,0.934,D
120,5,Ball If I Want To,5478055.0,DaBaby,7593046.0,0cu0rhnlCnJ7JIeHRiLpj3,84.0,0.902,0.669,-5.049,0.457,0.161,0.0728,139.949,112547.0,0.628,C#
31,83,Lucid Dreams,5477563.0,Juice WRLD,19085118.0,285pBltuF7vW8TeWk8hdRR,85.0,0.511,0.566,-7.23,0.2,0.349,0.34,83.903,239836.0,0.218,F#
4,24,Calling My Phone,5467753.0,"Lil Tjay, 6LACK",3553442.0,3J8EOeKLTLXORtWPpOU5bE,85.0,0.907,0.393,-7.636,0.0539,0.451,0.135,104.949,205458.0,0.202,E
13,83,bad guy,5436286.0,Billie Eilish,1250353.0,1hewNsVmijBqjKvFRQfk4m,0.0,0.701,0.425,-10.965,0.375,0.328,0.1,135.128,194088.0,0.562,G
59,18,Cover Me In Sunshine,5434073.0,"P!nk, Willow Sage Hart",11477164.0,6Tio0ZoDeSQnI7EBAqWer2,83.0,0.476,0.594,-6.879,0.135,0.0599,0.0785,159.702,141050.0,0.314,F
7,56,For The Night (feat. Lil Baby & DaBaby),5431375.0,Pop Smoke,6837946.0,0PvFJmanyNQMseIFrU708S,84.0,0.823,0.586,-6.606,0.2,0.114,0.193,125.971,190476.0,0.347,F#
13,10,"1 step forward, 3 steps back",5420003.0,Olivia Rodrigo,6266514.0,4wcBRRpIfesgcyUtis7PEg,85.0,0.473,0.203,-12.627,0.102,0.941,0.126,168.884,163587.0,0.419,D
1,51,WAP (feat. Megan Thee Stallion),5386268.0,Cardi B,17353707.0,4Oun2ylbjFKMPTiaSbbCih,84.0,0.935,0.454,-7.509,0.375,0.0194,0.0824,133.073,187541.0,0.357,C#
155,22,Mr. Brightside,5382191.0,The Killers,6118063.0,7oK9VyNzrYvRFo7nQEYkWN,75.0,0.356,0.924,-3.74,0.0808,0.00101,0.0953,148.017,222587.0,0.232,C#
144,27,Every Breath You Take,5379704.0,The Police,4339245.0,1JSTJqkT5qHq8MDJnJbRE1,83.0,0.82,0.452,-9.796,0.0348,0.543,0.0714,117.401,253920.0,0.74,C#
20,44,Dreams - 2004 Remaster,5378971.0,Fleetwood Mac,6930669.0,0ofHAoxe9vBkTCp2UQIavz,84.0,0.828,0.492,-9.744,0.0276,0.0644,0.128,120.151,257800.0,0.789,C
94,82,Say You Won't Let Go,5375426.0,James Arthur,8441598.0,5uCax9HTNlzGybIStD3vDh,84.0,0.358,0.557,-7.398,0.059,0.695,0.0902,85.043,211467.0,0.494,A#
110,2,Wild Side (feat. Cardi B),5366242.0,Normani,1304510.0,2vXgyN14LX2zl7JEASw242,75.0,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,209476.0,0.315,F#
65,2,Bout A Million (feat. 42 Dugg & 21 Savage),5315734.0,Pop Smoke,6837946.0,4LaGu95Ui2s4vprSQYWUAZ,81.0,0.716,0.67,-6.995,0.101,0.526,0.13,145.043,203586.0,0.411,C
72,2,Demeanor (feat. Dua Lipa),5245618.0,Pop Smoke,6837946.0,3DMs7bahbQTnoxCjgP7qoK,81.0,0.675,0.608,-6.934,0.103,0.336,0.11,99.865,184800.0,0.728,D#
4,76,death bed (coffee for your head),5238547.0,"Powfu, beabadoobee",924083.0,7eJMfftS33KTjuF7lTsMCx,85.0,0.726,0.431,-8.765,0.135,0.731,0.696,144.026,173333.0,0.348,G#
100,9,Our Song,5235335.0,"Anne-Marie, Niall Horan",8148393.0,5zqObw7wjBgL9TDiAymxPn,83.0,0.595,0.759,-4.245,0.0423,0.141,0.172,80.953,163733.0,0.515,B
138,22,Another One Bites The Dust - Remastered 2011,5204983.0,Queen,35888760.0,57JVGBtBLCfHw2muk5416J,74.0,0.933,0.528,-6.472,0.162,0.112,0.163,109.975,214653.0,0.756,F
149,14,One Dance,5178490.0,"Drake, WizKid, Kyla",56308172.0,1zi7xx7UVEFkmKfv06H8x0,84.0,0.792,0.625,-5.609,0.0536,0.00776,0.329,103.967,173987.0,0.37,C#
15,83,Adore You,5166847.0,Harry Styles,16112621.0,3jjujdWJ72nww5eGnfs2E7,84.0,0.676,0.771,-3.675,0.0483,0.0237,0.102,99.048,207133.0,0.569,G#
181,4,As the World Caves In,5145493.0,Sarah Cothran,180723.0,2xXNLutYAOELYVObYb1C1S,71.0,0.422,0.25,-6.836,0.0351,0.441,0.35,124.026,161613.0,0.246,C
183,1,Fancy Like,5145432.0,Walker Hayes,304995.0,3ZozFqJJlDBNIm4xqxn2ZD,83.0,0.649,0.76,-6.487,0.0574,0.114,0.317,80.018,161853.0,0.843,C#
184,1,Cúrame,5104206.0,Rauw Alejandro,6080597.0,3PwRuzdphgedcWVUOVYJ7I,85.0,0.765,0.625,-3.599,0.0548,0.584,0.112,102.101,164706.0,0.262,A
110,78,All of Me,5103014.0,John Legend,5799137.0,3U4isOIWM3VvDubwSI3y7a,84.0,0.422,0.264,-7.064,0.0322,0.922,0.132,119.93,269560.0,0.331,G#
80,41,Martin & Gina,5098609.0,Polo G,4840346.0,1VLtjHwRWOVJiE5Py7JxoQ,85.0,0.832,0.534,-7.813,0.253,0.345,0.165,93.924,132833.0,0.116,C#
40,65,Dior,5092354.0,Pop Smoke,6837946.0,79s5XnCN4TJKTVMSmOx8Ep,83.0,0.548,0.805,-5.732,0.351,0.212,0.408,142.094,216387.0,0.648,G
45,29,Best Friend (feat. Doja Cat),5090062.0,Saweetie,1254432.0,2etHQJxIbV0soyPhelVs9Y,83.0,0.84,0.766,-4.12,0.136,0.00302,0.0684,94.018,155884.0,0.402,E
52,22,The Hills,5068864.0,The Weeknd,35305637.0,7fBv7CLKzipRk6EC6TWHOB,84.0,0.585,0.564,-7.063,0.0515,0.0671,0.135,113.003,242253.0,0.137,C
5,31,Good Days,5065132.0,SZA,5881963.0,3YJJjQPAbDT7mGpX3WtQ9A,84.0,0.436,0.655,-8.37,0.0583,0.499,0.688,121.002,279204.0,0.412,C#
191,1,Kiss My (Uh Oh),5063181.0,"Anne-Marie, Little Mix",8148393.0,0MWiSBKm8Avs8iDIxcertp,78.0,0.638,0.878,-3.639,0.0484,0.0151,0.308,103.948,176800.0,0.481,F
64,3,De Museo,5016125.0,Bad Bunny,36142273.0,267NGliXM8YLVZiKAD9Otm,83.0,0.592,0.494,-10.618,0.0747,0.237,0.13,132.037,209771.0,0.231,E
41,81,7 rings,5002227.0,Ariana Grande,67158068.0,6ocbgoVGwYJhOv1GgI9NsF,85.0,0.778,0.317,-10.732,0.334,0.592,0.0881,140.048,178627.0,0.327,C#
194,1,Chosen (feat. Ty Dolla $ign),4992405.0,"Blxst, Tyga",167628.0,1dIWPXMX4kRHj6Dt2DStUQ,84.0,0.571,0.767,-5.16,0.287,0.336,0.0809,93.421,161684.0,0.605,D
149,5,Não Nasceu pra Namorar,4978559.0,"MC Zaquin, MC Rick",130627.0,6pQKUKBpwr6GhfhcFFFozo,84.0,0.525,0.448,-4.075,0.0443,0.14,0.0922,83.406,140308.0,0.527,C#
8,71,Breaking Me,4977498.0,"Topic, A7S",151832.0,3H7ihDc1dqLriiWXwsc2po,84.0,0.789,0.72,-5.652,0.218,0.223,0.129,122.031,166794.0,0.664,G#
197,1,penhasco.,4973937.0,Luísa Sonza,1909059.0,5VTqW8raQYnj2avZ27nO2a,80.0,0.43,0.467,-8.56,0.051,0.775,0.0933,77.249,186121.0,0.382,G#
58,8,Late At Night,4954899.0,Roddy Ricch,6603627.0,1fxYz1s15pyZLsJT0Hdh1m,84.0,0.643,0.403,-11.254,0.41,0.343,0.138,98.54,174682.0,0.111,C#
199,1,Verdansk,4950275.0,Dave,1427540.0,7IPKXYU2rTMnrLW5IZ7ZI5,77.0,0.961,0.502,-8.605,0.312,0.28,0.145,117.078,182285.0,0.536,D
172,12,The Real Slim Shady,4948965.0,Eminem,46785561.0,3yfqSUWxFvZELEM4PmlwIR,84.0,0.949,0.661,-4.244,0.0572,0.0302,0.0454,104.504,284200.0,0.76,F
66,1,Tell The Vision (feat. Kanye West & Pusha T),8859168.0,Pop Smoke,6837946.0,1Eu51GaXEehPMrDMh5QghA,57.0,0.662,0.686,-8.302,0.332,0.251,0.349,143.971,215000.0,0.678,G
87,1,Woo Baby (feat. Chris Brown),7371935.0,Pop Smoke,6837946.0,6bsqes8Zg9gUULzuCkMUs0,56.0,0.563,0.672,-7.226,0.0765,0.359,0.0972,99.772,156000.0,0.284,A
116,1,Holy Smokes,6464206.0,"Trippie Redd, Lil Uzi Vert",6430522.0,3EpF150nXMSNjiH0bbmXIL,79.0,0.437,0.527,-6.967,0.465,0.185,0.153,187.815,181714.0,0.701,F#
127,1,More Time,6238351.0,Pop Smoke,6837946.0,7wAnRqccDr2tzcSKLR4jKl,55.0,0.628,0.581,-8.377,0.188,0.46,0.152,145.396,120828.0,0.259,D
129,1,Coupe,6161664.0,Pop Smoke,6837946.0,7LB3ilSpX1mSMKKztNTnu2,54.0,0.912,0.589,-7.476,0.2,0.0332,0.0795,135.921,123549.0,0.486,G#
76,4,Holiday,5883145.0,KSI,2008516.0,6nV2dFZXpv1JlqDWBeTXRl,81.0,0.356,0.684,-7.347,0.0878,0.152,0.101,87.188,193733.0,0.347,G#
150,1,Manslaughter (feat. Rick Ross & The-Dream),5822266.0,Pop Smoke,6837946.0,4byRwLo7EmkCNBU6S8G6u0,55.0,0.441,0.623,-7.331,0.0414,0.135,0.14,78.082,249231.0,0.285,C#
159,1,Genius (feat. Lil Tjay & Swae Lee),5702636.0,Pop Smoke,6837946.0,2mmRtchzDVpCj9LSyexgjS,53.0,0.723,0.667,-7.524,0.351,0.256,0.261,143.044,208112.0,0.396,D
22,4,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),5696113.0,"Tyler, The Creator",6777818.0,5B0kgjHULYJhAQkK5XsMoC,84.0,0.493,0.653,-5.666,0.0466,0.269,0.511,142.347,121573.0,0.852,C
105,4,Sommergewitter,5627519.0,Pashanim,208554.0,2H7jZg2HliuQhZjfBblLrZ,84.0,0.787,0.531,-10.569,0.101,0.132,0.112,91.996,138533.0,0.721,B
17,12,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",5383125.0,"Tion Wayne, Russ Millions",323203.0,6uvMKqNlrSvcC4NaKnrwjZ,84.0,0.883,0.674,-8.043,0.357,0.21,0.0678,141.02,278085.0,0.73,B
180,1,Brush Em (feat. Rah Swish),5335271.0,Pop Smoke,6837946.0,58aW6yZGFl7rVM7SLfLnLL,54.0,0.654,0.724,-6.59,0.355,0.106,0.655,71.696,150449.0,0.717,D#
13,15,AM,5288927.0,"Nio Garcia, Flow La Movie",2123734.0,2dNhNlpZAtV4lwAFW45LIv,85.0,0.83,0.517,-6.416,0.333,0.399,0.0916,171.959,182496.0,0.616,F#
175,4,MI FAI IMPAZZIRE,5242097.0,"BLANCO, Sfera Ebbasta",127364.0,1x3Qb8np6S1UvpSLthwEJN,83.0,0.477,0.844,-4.87,0.0458,0.00273,0.137,169.941,220235.0,0.203,B
20,82,Ride It,5235088.0,Regard,152226.0,2tnVG71enUj33Ic2nFN6kZ,84.0,0.88,0.751,-4.258,0.0874,0.177,0.106,117.948,157606.0,0.884,G
15,7,Lost Cause,5203319.0,Billie Eilish,1250353.0,36fhyo5QlxBW7DrDHIOn1G,0.0,0.671,0.336,-8.494,0.241,0.705,0.0577,75.051,212496.0,0.518,A#
193,1,Shot in the Dark,5173308.0,John Mayer,5178156.0,239yM7BAQ2CkNc61ogPGXo,76.0,0.741,0.556,-9.184,0.0266,0.0629,0.103,122.008,249080.0,0.587,D
71,3,Wrecked,5150909.0,Imagine Dragons,35285425.0,2d1MywHy6FwKdzxFuSJnwl,83.0,0.626,0.56,-5.82,0.0288,0.148,0.109,93.989,244005.0,0.229,C
79,11,Bipolar,5116589.0,"Mc Davi, Mc Pedrinho, Mc Don Juan",2586114.0,0qxLQ6opocOGyFnlXqJ53x,84.0,0.601,0.36,-7.791,0.0877,0.586,0.0882,124.993,276480.0,0.335,A
122,5,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",5110475.0,Internet Money,411579.0,2IePEfMAtqWS6rLXXFZIgI,84.0,0.792,0.707,-5.218,0.0623,0.116,0.12,134.997,224042.0,0.408,G
75,19,Follow You,5097187.0,Imagine Dragons,35285425.0,7FdUvDkaE24o3FPIWTvzv2,84.0,0.542,0.732,-5.956,0.0521,0.00209,0.496,124.912,175644.0,0.489,A
22,22,We're Good,6318660.0,Dua Lipa,27142474.0,1diS6nkxMQc3wwC4G1j0bh,83.0,0.722,0.588,-5.932,0.0544,0.0319,0.183,134.01,165507.0,0.59,F#
4,29,Life Goes On,6142975.0,BTS,37106176.0,249gnXrbfmV8NG6jTEMSwD,84.0,0.566,0.716,-5.733,0.0424,0.00691,0.37,81.068,207481.0,0.45,C#
28,23,911,6111108.0,Sech,8758283.0,27RSJHEA99Y0Vsow7nA37A,89.0,0.816,0.71,-3.728,0.0398,0.165,0.292,93.02,208631.0,0.784,G
17,24,Baila Conmigo (with Rauw Alejandro),5588217.0,Selena Gomez,28909504.0,079Ey5uxL04AKPQgVQwx5h,84.0,0.823,0.544,-7.132,0.0715,0.0215,0.0966,149.903,186088.0,0.664,F
164,1,The Jackie (with J. Cole & Lil Tjay),5454994.0,Bas,386757.0,15qKrPi4Kg0z7g9HlwWyeb,76.0,0.784,0.474,-6.139,0.0524,0.333,0.278,128.012,204434.0,0.64,G#
22,8,hope ur ok,5435614.0,Olivia Rodrigo,6266514.0,1zejeOnykpCoyVSit6Bwp3,84.0,0.443,0.298,-12.181,0.0644,0.388,0.103,77.253,209560.0,0.172,C
169,2,Faz Amor Comigo Só Hoje - Ao Vivo,5269757.0,"Israel & Rodolffo, Wesley Safadão",1097789.0,7Kba4OaxQFQ1zlknQUpNqN,82.0,0.624,0.922,-4.628,0.0439,0.3,0.112,164.819,148228.0,0.884,C#
80,5,Alcohol-Free,5259503.0,TWICE,9987114.0,0BTaaKT4RMbs5M73tOHX5Y,82.0,0.688,0.909,-1.992,0.0624,0.0474,0.0674,97.097,210573.0,0.702,G#
184,1,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,5186354.0,BIA,151870.0,67G6iaOw8DZqp1z8STR89R,80.0,0.893,0.463,-5.301,0.36,0.199,0.318,81.026,229601.0,0.591,C#
187,1,Memory,5173178.0,"Kane Brown, blackbear",3507622.0,34chhNX59Wo9HMFCsI3K8Y,80.0,0.434,0.889,-5.684,0.0509,0.395,0.273,113.326,153338.0,0.845,A
183,4,Me Fije,5068677.0,"Alex Rose, Rauw Alejandro",2166191.0,6Et5KimMg3IXwD6lJPGmQw,83.0,0.76,0.674,-4.039,0.0636,0.396,0.0977,172.024,202307.0,0.735,G
71,13,"Volta Bebê, Volta Neném",5041120.0,"Dj Guuga, DJ Ivis",608109.0,4wQUopWk9Ed7Ng5qpKN5qd,79.0,0.583,0.918,-3.612,0.0518,0.288,0.0701,164.081,172973.0,0.836,F#
95,13,Aloha,5036030.0,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",26769304.0,5RAIMjdrCEjpjaR5tBATXU,84.0,0.807,0.712,-5.757,0.1,0.532,0.163,100.004,241659.0,0.792,C#
184,2,Sexo Virtual,4975786.0,Rauw Alejandro,6080597.0,0giiXonRhODYy4J1iy4Lb3,82.0,0.704,0.739,-3.286,0.112,0.328,0.0856,179.879,208292.0,0.425,G#
141,32,Closer,4954679.0,"The Chainsmokers, Halsey",18191658.0,7BKLCZ1jbUBVqRi2FVlTVw,84.0,0.748,0.524,-5.599,0.0338,0.414,0.111,95.01,244960.0,0.661,G#
194,4,Wonderwall - Remastered,4938180.0,Oasis,6475631.0,7ygpwy2qP3NbrxVkHvUhXY,78.0,0.375,0.893,-4.097,0.0406,0.000509,0.187,174.323,258773.0,0.434,D
101,1,Wasting Time ( feat. Drake ),6731106.0,Brent Faiyaz,1724414.0,48WidxP9CqyYtk97pwGZ3c,78.0,0.652,0.717,-3.751,0.0581,0.0694,0.0906,89.982,301304.0,0.377,G
55,2,I Don't Do Drugs (feat. Ariana Grande),5912293.0,Doja Cat,8640063.0,0FFsgUoFibYISzMxuGS61W,80.0,0.683,0.615,-5.737,0.0966,0.222,0.154,77.014,188893.0,0.45,F
132,1,Renegade (feat. Taylor Swift),5876058.0,Big Red Machine,98503.0,1aU1wpYBSpP0M6IiihY5Ue,77.0,0.532,0.708,-8.121,0.0505,0.435,0.107,167.977,254467.0,0.586,C
40,2,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),5392334.0,"Tyler, The Creator",6777818.0,7z4xW9WY86uH3gd1V9pfCM,80.0,0.827,0.571,-7.949,0.366,0.0195,0.166,142.034,146419.0,0.62,B
152,2,All Eyes On Me,5347263.0,Bo Burnham,1042079.0,3rV5y8rcQrwRt9fWGLmjOQ,81.0,0.352,0.424,-10.131,0.0394,0.733,0.0664,127.047,302951.0,0.141,F#
101,3,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),5321544.0,DJ Khaled,6278835.0,1EJIcDYXwSqipW5dFe4uJz,83.0,0.477,0.727,-4.053,0.286,0.000866,0.108,150.062,236524.0,0.227,D
72,10,Dick (feat. Doja Cat),5258628.0,StarBoi3,17202.0,3nY8AqaMNNHHLYV4380ol0,83.0,0.647,0.608,-6.831,0.42,0.13,0.0584,125.994,175238.0,0.474,A
25,4,Solar Power,5234112.0,Lorde,8083566.0,3KdoeNlEN0BoAKWzaRLNZa,81.0,0.735,0.47,-9.405,0.1,0.266,0.32,87.971,192621.0,0.897,E
4,10,Your Power,5135380.0,Billie Eilish,47014200.0,042Sl6Mn83JHyLEqdK7uI0,81.0,0.632,0.284,-14.025,0.0801,0.932,0.233,129.642,245897.0,0.208,A
189,1,Lieben wir,5029898.0,Shirin David,558345.0,49gzU1IS1B6P3GATSZ5eCE,77.0,0.871,0.669,-7.62,0.329,0.0113,0.0795,95.939,155363.0,0.806,A#
8,37,Whoopty,5013017.0,CJ,180454.0,5vGLcdRuSbUhD8ScwsGSdA,81.0,0.719,0.648,-7.6,0.125,0.2,0.127,140.201,123263.0,0.66,D#
55,17,Batom de Cereja - Ao Vivo,5011753.0,Israel & Rodolffo,1097789.0,2MZQAvsA7aZDssppBLRxYp,83.0,0.606,0.908,-6.201,0.0565,0.556,0.19,171.966,140942.0,0.798,F#
11,33,Prisoner (feat. Dua Lipa),5005018.0,Miley Cyrus,15770302.0,5JqZ3oqF00jkT81foAFvqg,79.0,0.781,0.67,-3.912,0.0452,0.0103,0.0761,127.99,169333.0,0.595,D#
136,15,Stereo Hearts (feat. Adam Levine),4992345.0,Gym Class Heroes,1275345.0,0qOnSQQF0yzuPWsXrQ9paz,82.0,0.646,0.795,-3.293,0.0976,0.0319,0.267,89.99,210960.0,0.796,A
32,36,Reloj,4980155.0,"Rauw Alejandro, Anuel AA",6080597.0,7r9ZhitdQBONTFOiJW5mr8,79.0,0.823,0.537,-2.639,0.209,0.176,0.123,175.946,231595.0,0.615,G#
81,8,malibu,4973063.0,sangiovanni,384097.0,01hEpx8jnOG4q7nDK14Rhi,82.0,0.733,0.736,-5.123,0.111,0.028,0.131,147.897,166216.0,0.669,G
101,4,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",4965913.0,"Bizarrap, Eladio Carrion",3126961.0,1VauUM5CBX7nkLcgafQL2B,81.0,0.783,0.524,-6.455,0.0554,0.241,0.271,117.496,164896.0,0.839,F
117,27,Do I Wanna Know?,4938586.0,Arctic Monkeys,12369079.0,5FVd6KXrgO9B3JPmC8OPst,84.0,0.548,0.532,-7.596,0.0323,0.186,0.217,85.03,272394.0,0.405,F
43,2,LUMBERJACK,11756283.0,"Tyler, The Creator",6777818.0,0BiK5BbYNFLb88CCOxBFJe,76.0,0.386,0.762,-6.341,0.564,0.122,0.527,170.691,138312.0,0.433,A
47,1,LEMONHEAD (feat. 42 Dugg),11380679.0,"Tyler, The Creator",6777818.0,5fbHRCsGpFIOLRtlhCRFDR,78.0,0.62,0.586,-6.612,0.212,0.155,0.535,137.131,130980.0,0.487,C#
59,1,HOT WIND BLOWS (feat. Lil Wayne),9889197.0,"Tyler, The Creator",6777818.0,3JJL91ilRV6fXhKqu0FGXs,77.0,0.371,0.75,-5.382,0.402,0.601,0.482,173.456,155293.0,0.729,G
63,1,CORSO,9503981.0,"Tyler, The Creator",6777818.0,46oHvXwpEZOFX518we1nJD,77.0,0.703,0.845,-4.851,0.337,0.169,0.122,97.672,146482.0,0.745,A#
69,1,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),9142721.0,"Tyler, The Creator",6777818.0,3EG9FJ0ToLfgnc1IG2Z1wz,79.0,0.468,0.652,-4.912,0.0722,0.333,0.55,140.223,588139.0,0.39,C
73,1,SIR BAUDELAIRE (feat. DJ Drama),8884283.0,"Tyler, The Creator",6777818.0,4ydmav4vl7hebadtfZtMrg,75.0,0.467,0.635,-6.115,0.154,0.314,0.844,127.596,88625.0,0.51,G
82,1,MASSA,8218423.0,"Tyler, The Creator",6777818.0,2goHCrsDJaflEwQ930ef0o,74.0,0.685,0.855,-6.724,0.438,0.329,0.301,157.181,223719.0,0.46,C#
85,1,RUNITUP (feat. Teezo Touchdown),7917707.0,"Tyler, The Creator",6777818.0,13HsOwrwTA5HgLuoaDHncP,75.0,0.665,0.469,-7.778,0.13,0.565,0.219,115.852,229565.0,0.142,A#
108,1,MANIFESTO (feat. Domo Genesis),6988886.0,"Tyler, The Creator",6777818.0,6qouBO0wJtYc3k7DfKRUBx,73.0,0.454,0.866,-5.348,0.391,0.121,0.167,92.463,175123.0,0.518,D
121,1,Get Into It (Yuh),6503281.0,Doja Cat,8640063.0,0W6I02J9xcqK8MtSeosEXb,80.0,0.912,0.655,-6.029,0.162,0.315,0.0894,91.942,138293.0,0.793,G#
132,1,WILSHIRE,6268542.0,"Tyler, The Creator",6777818.0,1pbbsI2KGPOMu0HmuGccBu,73.0,0.555,0.712,-7.446,0.323,0.0451,0.182,78.958,515865.0,0.555,C#
141,1,RISE! (feat. DAISY WORLD),6034281.0,"Tyler, The Creator",6777818.0,4Hta7Oy5W9HD0UgT1P8PPV,73.0,0.766,0.814,-3.367,0.0733,0.044,0.195,108.07,203588.0,0.481,D
165,1,Naked,5527865.0,Doja Cat,8640063.0,0CsR9Y9SnC6ZWmekmVqSHz,75.0,0.733,0.862,-5.736,0.197,0.374,0.131,111.076,223560.0,0.536,G
