artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,top_200
Slipknot,Dead Memories,0HAr4QR1xI8nwC7VfzYidu,62.0,0.000443,0.547,268587.0,0.963,E,0.353,-2.337,0.0744,130.061,0.441,0
Valley,Swim - Reprise,4eVE7ruYH5dNGYKT2jd5So,45.0,0.0187,0.493,233933.0,0.782,D,0.321,-6.968,0.0353,104.941,0.314,0
Mariah Carey,I Stay In Love,1YqxCr7R5HSOg9s9X137HO,52.0,0.266,0.765,212000.0,0.607,C#,0.0651,-4.631,0.045,129.989,0.177,0
Strung Out,Jack Knife,3sWgNkjEwWlxRxcZw1eKxm,20.0,3.04e-05,0.494,149173.0,0.972,D,0.364,-5.583,0.105,125.933,0.455,0
Willie Mitchell,Take Five,3WsmTWqWYK7HpPDQl5jdMD,34.0,0.485,0.664,136493.0,0.722,D,0.227,-9.485,0.0494,83.098,0.749,0
Luke Bryan,Chuggin' Along,3jvrHHVSoWCZqGNSnfplb5,36.0,0.0149,0.503,179333.0,0.892,F#,0.145,-4.375,0.0436,162.133,0.724,0
Eddie Izzard,Talk to the Animals,1LmePclQsGpPDHaXsCLJgO,13.0,0.944,0.515,153093.0,0.693,E,0.412,-12.659,0.961,165.844,0.195,0
Dustin O'Halloran,Snow and Light,6qA6BNybEi43VdPNHMxq45,29.0,0.951,0.181,394053.0,0.0204,F,0.0821,-23.937,0.0392,100.427,0.0364,0
Illinois Jacquet,Port Of Rico,25wcxxmSx7jlpkQTgqpojg,38.0,0.767,0.764,164973.0,0.153,C,0.0941,-14.408,0.058,127.115,0.578,0
Billy Currington,When She Gets Close To Me,7214JBI8HCXTNTaB8e9z4u,35.0,0.149,0.569,215067.0,0.715,G#,0.0502,-5.527,0.0292,85.393,0.528,0
Pantera,10's,5qG4mrKUlmGce1FA4wGrr7,45.0,0.000598,0.357,289893.0,0.812,E,0.125,-6.522,0.0445,110.788,0.108,0
Nobuo Uematsu,The Loser,2L4edWLvGcpuCTD3qpYNdt,29.0,0.99,0.55,86933.0,0.283,A#,0.137,-16.752,0.0414,140.039,0.768,0
Fit For A King,The Price of Agony,1ZpKyES3kDQwqamuPMmUqu,60.0,3.58e-06,0.349,287999.0,0.95,C#,0.0716,-4.351,0.102,187.955,0.401,0
Hindi Zahra,Beautiful Tango - Remastered,5AmekBD8x9RIu9MMX81aYz,34.0,0.975,0.745,236867.0,0.376,F#,0.128,-9.521,0.0541,126.212,0.654,0
Bluetech,Helix,6JKjkK8TwTlshfvCg46kFA,24.0,0.984,0.671,317547.0,0.342,B,0.111,-15.419,0.0358,99.992,0.702,0
Dirt Monkey,Party Pump,3kF7FZOMDic5yjQOSpBnLm,25.0,0.000629,0.337,198531.0,0.893,C#,0.349,-6.115,0.0711,144.711,0.537,0
Leonard Bernstein,Big Stuff (Arr. L. Russell),032qNx2ok6LKHpLtBMDS9m,32.0,0.992,0.438,182827.0,0.0582,A,0.0974,-25.375,0.0449,78.902,0.0399,0
Ashley Monroe,Orphan - Acoustic,0ssWq58Uz7RQPpAzqXTD8f,37.0,0.93,0.378,296387.0,0.188,C,0.104,-7.376,0.0293,99.801,0.18,0
The Lumineers,Charlie Boy (Live from CO),6ldVSFPHoBuqEbvqtaJSNt,43.0,0.711,0.484,350316.0,0.494,G,0.971,-8.102,0.0357,130.276,0.42,0
Kevin Hart,I'll Ask You A Question,1dsgISp3dKHiECSGCn3Vgw,37.0,0.813,0.554,253370.0,0.927,F#,0.831,-9.184,0.946,74.48,0.118,0
Flipp Dinero,Leave Me Alone,14mHfNsSHN0FbLftyjrV9g,90.0,0.107,0.792,195637.0,0.743,G,0.183,-2.806,0.0851,150.024,0.742,0
Howard Shore,A Thief in the Night,5s9WibdikarzXrI9uFD65v,23.0,0.809,0.148,254373.0,0.121,B,0.0897,-23.4,0.0375,79.988,0.0382,0
Peter Tosh,Bush Doctor,4SWkHr15YgPdLG25gJpJiX,42.0,0.0315,0.757,244960.0,0.489,E,0.103,-9.672,0.0628,136.435,0.805,0
Larry The Cable Guy,Silly Songs & So Long,0nFMr9AmsNJn151neQcP2f,24.0,0.835,0.579,288667.0,0.91,G,0.969,-7.287,0.876,120.716,0.152,0
The City of Prague Philharmonic Orchestra,"Main Theme (From ""Apollo 13"")",1iS1VQAGtOGoDTlLgh0n7w,32.0,0.864,0.167,184267.0,0.113,A,0.105,-20.428,0.0362,60.609,0.0441,0
Mogul Music Inc.,He's Got the Whole World in His Hands,60mYiJKGQuo8z4ovqBhahv,3.0,0.879,0.761,180088.0,0.245,C,0.226,-10.775,0.0323,108.007,0.638,0
Tisoki,Guess Who,0ik2qheTjTBJbYR3L1FZOt,30.0,0.0157,0.59,201600.0,0.966,F,0.822,-0.411,0.45,149.722,0.72,0
Sinbad,Deuce And A Quarter,5sllpHZ0EUUj40Is7QxXin,20.0,0.892,0.552,288693.0,0.931,A,0.958,-8.638,0.935,122.902,0.142,0
Ludwig van Beethoven,"Ludwig Van Beethoven : Concerto for Piano and Orchestra No. 5 In E, Flat Major, Op. 73: II. Adagio. Emperor",4kPllcVogZ90HwBd8nFiMe,30.0,0.983,0.287,468320.0,0.283,B,0.0995,-12.883,0.0293,96.997,0.118,0
Peter Green,A Fool No More,2Qm98Rw4rdfvo14ZOUiZTN,42.0,0.0776,0.393,464667.0,0.132,E,0.0956,-18.825,0.0321,87.168,0.293,0
Moneybagg Yo,Tampering With Evidence,7sVryAf2sqT0I9fBbp0LJB,51.0,0.00708,0.691,134676.0,0.595,B,0.142,-5.626,0.14,79.025,0.496,0
Frank Churchill,Queen Theme,3p0Vn7tSj9avuGn2Gw2O4b,14.0,0.565,0.211,44640.0,0.0639,D#,0.195,-27.721,0.0354,80.255,0.122,0
Anton Rubinstein,"Rubinstein / Arr. Popper: Melody in F Major, Op. 3 No. 1",2Ga9RkuSJLc9EBKwtI5nBg,37.0,0.99,0.204,167960.0,0.14,F,0.113,-20.427,0.045,92.831,0.0925,0
Austin Burke,Whole Lot in Love,5H4YGepZNnPhnOHA9vZSEP,65.0,0.353,0.791,166787.0,0.715,G,0.115,-5.809,0.0377,112.027,0.593,0
Julia Sweeney,Bob Sweeney Rant - Spoken Word,0AcYZ0Hzpzf2nPM1jkxjCc,27.0,0.888,0.713,332307.0,0.316,A,0.626,-15.597,0.926,112.121,0.555,0
3LAU,The Night - Ak9 Remix,6eIupH5C4dUetRizAVSckB,47.0,0.0304,0.687,289094.0,0.833,C,0.178,-4.047,0.0485,125.94,0.212,0
Pearl Bailey,Saturday Night Fish Fry - Live,6vxKc9YB6Hon6blMypRUqF,1.0,0.968,0.796,141840.0,0.319,C,0.119,-14.571,0.47,92.811,0.88,0
Prong,"Snap Your Fingers, Snap Your Neck",7hgtn706RqLE5q1mWe8aQx,48.0,7.48e-05,0.668,251533.0,0.788,F,0.0792,-6.752,0.0424,137.38,0.692,0
Elephant Man,Get Low Remix,2HJB0UGH3wzPivgZjnohQG,42.0,0.0312,0.503,311600.0,0.638,C#,0.122,-5.851,0.132,108.322,0.196,0
Flux Pavilion,Freeway,1EgfPl1osFYIiERvafvNiT,29.0,0.05,0.459,214000.0,0.622,A#,0.315,-8.476,0.0314,139.968,0.204,0
Seven Lions,Lose Myself,3UX4FTjldyCckphCMgPJGN,39.0,0.00775,0.613,312747.0,0.652,D,0.0967,-5.802,0.058,126.987,0.28,0
Juice WRLD,HeMotions,6phY2gnvf9WwCiXlLMQOY3,73.0,0.68,0.577,187211.0,0.744,D,0.107,-7.294,0.282,163.973,0.318,0
Three Dog Night,Easy To Be Hard,2XZEAYYRMBvkY7c2Z8YGox,34.0,0.0835,0.33,190360.0,0.469,E,0.083,-12.371,0.0361,89.397,0.387,0
Big Sean,Nothing Is Stopping You,2YhBJbeXBz2VsthtV5O4bY,41.0,0.0708,0.725,303280.0,0.606,D,0.215,-6.296,0.168,140.015,0.206,0
Random Rab,Noumenon,3SQKmoIaMrCZPuOwxgx8CO,26.0,0.574,0.579,343000.0,0.552,E,0.102,-11.134,0.036,98.005,0.423,0
High School Musical Cast,Can I Have This Dance - Original Version,6YXG34IWbilypPwjBTOrUC,66.0,0.203,0.555,243773.0,0.619,C,0.265,-5.246,0.0296,136.069,0.426,0
Rodney Dangerfield,What's In A Name - 1966/Live At Upstairs At The Duplex,1SLpEB7Fyai1zVUHY4VG8J,17.0,0.832,0.601,148500.0,0.476,C#,0.58,-21.942,0.91,86.737,0.543,0
The Lawrence Arms,Drunk Mouth Kitchen Smile,4WwqoQbsPAxES6OapYDEw6,24.0,0.000325,0.394,146960.0,0.946,C#,0.0739,-5.918,0.0672,100.504,0.432,0
Radha,Hokey Tokey,0X2NarN0QYahyMvbBZjZZf,0.0,0.311,0.614,373733.0,0.397,C,0.434,-8.606,0.389,72.237,0.541,0
Craig Morgan,Bonfire,4PyKicaf5RL5tlidl6ZMO5,48.0,0.119,0.426,179707.0,0.917,C,0.153,-2.968,0.103,175.716,0.506,0
Giacomo Puccini,"Puccini: Tosca, Act 1: ""Dammi i colori ... Recondita armonia"" (Cavaradossi, Sacristan)",6FYwGmQa1YDzj5HEjqeCR5,10.0,0.976,0.166,179360.0,0.226,F,0.237,-17.108,0.0425,169.505,0.109,0
Brandi Carlile,Again Today / Hiding My Heart,6Vp1Ju2rIkioHnrY7IE0yY,42.0,0.708,0.406,517747.0,0.254,G,0.344,-10.629,0.0551,80.241,0.0892,0
MAN WITH A MISSION,Dancing on the Moon,7F7mppplgK0nrdYCgDF8nw,18.0,9.28e-06,0.474,263227.0,0.851,A,0.123,-5.411,0.0286,90.001,0.215,0
Adam Ferrara,Moth Balls and Disappointment,4Ca4Zxc5akF4XFWrja1xWv,16.0,0.867,0.444,278640.0,0.804,D,0.925,-14.051,0.904,85.779,0.129,0
Lee Fields & The Expressions,It Rains Love,6FhBG9uLbRVLxjHqbI2xFY,53.0,0.167,0.586,235213.0,0.835,F#,0.117,-5.3,0.104,83.665,0.754,0
Boards of Canada,Sunshine Recorder,0KrPPiJdAWrFIdn4pq3BZ2,38.0,0.221,0.551,372707.0,0.772,D,0.124,-8.278,0.0865,99.465,0.222,0
The Dangerous Summer,Where I Want To Be,4mUt2M3Y4YiQrNJZY9TrOX,44.0,0.00122,0.456,218907.0,0.916,A,0.256,-4.007,0.0771,138.036,0.569,0
Grant Green,My Funny Valentine,54AnN19TIYXuwJf0hgh8Sk,33.0,0.992,0.5,549267.0,0.0475,G#,0.128,-18.909,0.0931,94.471,0.0464,0
Five Iron Frenzy,"Oh, Canada",4ALQyinHGIctf3q6YhWemg,33.0,0.0535,0.633,195933.0,0.886,G,0.0969,-7.113,0.0933,174.891,0.96,0
Johnny Cash,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",6i8SZ4NIrYeyrbBOoRSC9z,57.0,0.27,0.661,169293.0,0.571,G#,0.98,-12.317,0.103,122.396,0.826,0
Axwell /\ Ingrosso,I Love You - Chace Remix,7DRpv6DHyI9Lp1JXjrGqEz,64.0,0.0731,0.795,173182.0,0.622,C,0.0923,-5.945,0.256,114.98,0.612,0
Patton Oswalt,"Sterling, Virginia",1ujmdnLbb5lduonLU0bZsk,26.0,0.805,0.664,79320.0,0.469,A,0.931,-11.235,0.862,89.113,0.817,0
Ska-P,Vándalo,2hywe7VVFl9avtSLpFsgwZ,45.0,0.00114,0.493,229133.0,0.976,B,0.102,-2.263,0.0973,192.112,0.802,0
Felix Mendelssohn,"Violin Concerto in E Minor, Op. 64, MWV O14: I. Allegro molto appassionato",7y9ygf5AHcHwoSlnhFvF6F,22.0,0.809,0.274,721200.0,0.138,E,0.098,-21.723,0.0412,105.346,0.121,0
Giuseppe Verdi,"Falstaff, Act III, Scene Two: Sul fil d'un soffio etesio (Nannetta/Coro di fate)",2gL31oPcAq6qLZWSmIuACc,9.0,0.95,0.237,257533.0,0.0298,A,0.114,-30.823,0.0503,112.34,0.04,0
ZZ Top,Arrested for Driving While Blind,5NR2RuQ5rQplGLaKS7ZwAu,38.0,0.215,0.553,186587.0,0.672,D,0.103,-10.917,0.0438,137.414,0.582,0
Jah Cure,Other Half of Me,3r3sovRM1dSt1sgIC5bFgD,28.0,0.0404,0.585,210160.0,0.665,D,0.263,-5.109,0.0505,84.939,0.493,0
Brian Regan,News,5kW92tYkYQ7Zs9FRrAfHmw,33.0,0.859,0.438,183309.0,0.944,D,0.664,-9.398,0.914,73.995,0.0743,0
Amy Winehouse,(There Is) No Greater Love,4VbqUDBWyK15pTal9THtFu,45.0,0.933,0.379,128933.0,0.239,C#,0.0925,-12.598,0.0465,135.889,0.24,0
Bethel Music,Closer,1C4p7axHOmDCB5mZIYhuqT,54.0,0.0598,0.321,413573.0,0.559,E,0.102,-8.321,0.0305,140.103,0.0821,0
The Bouncing Souls,Todd's Song,0n6YRLS32VRVxcMIOyFngh,20.0,0.00275,0.405,126307.0,0.889,D,0.143,-4.891,0.0374,129.529,0.514,0
Wolfgang Amadeus Mozart,"Quartet In C Major, ""Les Dissonances"", K 465: I. Adagio - Allegro",1wNN2UI5md8H3kTZNPOyfY,46.0,0.968,0.304,841667.0,0.0745,C,0.115,-22.45,0.0396,144.053,0.296,0
BTS,Her,3HhVmd5y8BI1s2R4z9rQKW,63.0,0.317,0.481,228613.0,0.927,D#,0.0583,-5.704,0.27,88.931,0.448,0
Dirty Projectors,Keep Your Name,41IcdEHjwDp65pVjOxODCf,54.0,0.443,0.542,270172.0,0.485,C,0.4,-7.443,0.0361,112.435,0.345,0
Three Dog Night,I Can't Help It,2g1bblgBdYB3PW0wzc3Ua2,36.0,0.115,0.658,185773.0,0.525,G,0.0563,-14.162,0.035,128.624,0.759,0
The Bar-Kays,Anticipation,1MCKIzPi6ryI4yAcLpkFDp,33.0,0.324,0.661,353280.0,0.507,D#,0.076,-10.519,0.0453,73.246,0.82,0
Rob Simonsen,Hospital Confessions,1VMKkdDONU5ZL4g1gFHqxp,24.0,0.986,0.156,315053.0,0.0205,C,0.0967,-31.184,0.0397,77.256,0.0338,0
Becky G,Mayores,7JNh1cfm0eXjqFVOzKLyau,78.0,0.141,0.743,202453.0,0.855,F,0.099,-3.976,0.0436,96.989,0.871,0
Kristin Chenoweth,Over the Rainbow - Live,4deDJ4TV1ReUviFDrQb931,15.0,0.875,0.225,198653.0,0.332,A#,0.971,-10.4,0.0502,175.671,0.203,0
Wolfgang Amadeus Mozart,"Piano Sonata No.3 in B flat, K.281: 3. Rondeau (Allegro)",7GrsL1FPv4jOA5PWxCir0n,24.0,0.995,0.391,266840.0,0.0783,A#,0.153,-27.177,0.0534,85.635,0.515,0
The Faceless,Autotheist Movement I: Create,1YP2n273NgbrjdaLHGOQ4M,45.0,0.0394,0.531,224000.0,0.691,F,0.581,-6.66,0.0283,105.068,0.264,0
Foo Fighters,These Days,2kN05N1AQQplsgFweFAqYb,60.0,0.000261,0.532,298267.0,0.664,D,0.205,-4.428,0.0304,135.306,0.215,0
Easton Corbin,A Little More Country Than That,7LrZ3SczM7zlUkVlhevPp2,55.0,0.0776,0.484,172227.0,0.61,B,0.102,-8.484,0.0363,84.365,0.584,0
St. John's Children's Choir,Who Built The Ark,4RW0DIdg63t7XInlNXpRB1,15.0,0.67,0.845,197648.0,0.319,C,0.136,-12.296,0.0427,129.991,0.972,0
Steely Dan,Third World Man,53uglTevuNq3pYe06Uacaj,35.0,0.625,0.657,314253.0,0.413,F,0.0882,-9.277,0.0264,106.693,0.344,0
Masked Intruder,I Don't Wanna Be Alone Tonight,4dleg31Q4yCr3tmFPeQiFp,33.0,0.000194,0.086,102920.0,0.859,A,0.141,-4.781,0.0861,200.767,0.347,0
Glen Campbell,By The Time I Get To Phoenix - Remastered,1tZKsxgKebVQX9s6oiojG9,50.0,0.0743,0.218,164200.0,0.336,F,0.134,-12.997,0.0301,176.66,0.232,0
Aimer,i-mage <in/AR>,6jYhnMQdDcMDqyGTYU4U7M,33.0,0.0733,0.552,349520.0,0.883,F#,0.0629,-4.505,0.048,106.023,0.373,0
Sammie,H.L.I.T.L.,60PSywjo8bDclEBhk3bW42,50.0,0.0194,0.451,176760.0,0.725,A#,0.172,-9.855,0.134,130.579,0.723,0
Car Seat Headrest,The Ballad of the Costa Concordia,4rgFtOuRNrwE7jG6CP7AZW,42.0,0.011,0.276,690973.0,0.556,A,0.0921,-8.131,0.0394,161.301,0.12,0
The Dead Weather,Buzzkill(er),4cj82vt5YQKuWl8LpeW67H,31.0,0.00503,0.577,188067.0,0.872,E,0.204,-7.059,0.0721,122.177,0.569,0
Kenny G,Fall Again,0CRr0pecFIgaWmFAgTJGfD,44.0,0.261,0.54,254840.0,0.492,E,0.0924,-8.833,0.0317,79.948,0.359,0
Stephen Warbeck,"Pelagia's Song - From ""Captain Corelli's Mandolin""",5sVSnGw6jIGS8IyAD4JsBk,33.0,0.712,0.0843,235387.0,0.168,C,0.122,-17.699,0.0361,83.633,0.0891,0
Father John Misty,When You're Smiling And Astride Me,1h5X2BiNVo3mweajFTNZWh,49.0,0.206,0.568,274053.0,0.521,A,0.121,-6.425,0.0265,110.936,0.554,0
Young Thug,Harambe,1yKLa9X63tBfvLojNOw9y8,53.0,0.0479,0.816,190147.0,0.488,G#,0.156,-6.223,0.38,132.125,0.218,0
Nobuo Uematsu,"Tifa's Theme (From ""Final Fantasy VII"") - Cello and Piano",6RHYr1MdFVsJBnToWUf3wK,20.0,0.984,0.171,284934.0,0.105,F,0.108,-20.009,0.0402,83.934,0.096,0
Demi Lovato,Lightweight,6kjpm6cOnouNy4ct8eACRm,52.0,0.44,0.556,241627.0,0.584,G#,0.114,-5.75,0.0307,94.983,0.263,0
Phish,Tweezer - Reprise,5EPfDGkdwRx801NTxrnpia,31.0,0.321,0.27,159733.0,0.928,G,0.193,-7.832,0.0451,188.518,0.562,0
Borgore,Fame - Bonus Track,31QgwVXJEbJxoWo18C2Rjt,35.0,0.00174,0.599,210462.0,0.701,F,0.156,-3.325,0.27,129.992,0.364,0
Michael Giacchino,Incredits 2,0dnojq1BIyNqa89hFEqBvM,45.0,0.524,0.446,591773.0,0.606,F,0.873,-8.338,0.0931,123.773,0.182,0
Blind Guardian,Nightfall - Remastered 2007,16wDdU2n2jQ8ayk3b1bQ43,47.0,0.00316,0.464,334693.0,0.763,A#,0.113,-5.67,0.0289,95.928,0.268,0
Zac Brown Band,Knee Deep (feat. Jimmy Buffett) - Greatest Hits Version,3t0y8mhPWVRsXmk1QpW410,49.0,0.492,0.72,203160.0,0.583,G#,0.095,-8.201,0.0294,90.972,0.591,0
Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218 - Cadenza: Giovanni Sollima: 2. Andante cantabile",39a1miAyxqu1IK8IFzV8Mw,29.0,0.978,0.192,391837.0,0.0216,A,0.0803,-28.584,0.0501,97.048,0.119,0
Bonnie Raitt,Rainy Day Man - Remastered Version,6K6uLBktAdE5MSx7fBOM9k,28.0,0.595,0.689,221600.0,0.356,D,0.057,-11.405,0.0304,82.336,0.441,0
Musiq Soulchild,Just Friends (Sunny),5jgEJXjECdlhzNgfITSTVm,57.0,0.456,0.777,251427.0,0.382,A,0.348,-7.897,0.129,94.969,0.542,0
Goose house,teens,1ETQ20mvTciBRxvEVWnMCt,18.0,0.179,0.5,297614.0,0.818,F,0.254,-3.027,0.0469,154.773,0.413,0
Kensuke Ushio,laser,2mEUBypuKSo7TlyTVFQuZf,21.0,0.0167,0.643,283107.0,0.9,F,0.22,-7.247,0.0316,133.347,0.95,0
LeToya Luckett,In The Name,4Ctn31BZpvxkNTWpfJee0l,40.0,0.147,0.562,227688.0,0.55,C#,0.135,-5.764,0.0586,113.488,0.25,0
Hot Mulligan,Jimmy Neutron Had a Dog So Why Can't I Have a Friend?,3fdQz6ZcZZfKo9JAmcCeMw,39.0,0.00122,0.33,269618.0,0.802,C,0.303,-5.68,0.0534,170.151,0.508,0
Hannibal Buress,I Play Video Games,4bPoTU2GqulLbmO5Y9Ity8,34.0,0.891,0.579,190772.0,0.761,F,0.744,-9.431,0.936,109.285,0.265,0
Kim Walker-Smith,Spontaneous Song 1 - Live,3j9yWsBo9Y2Uex9JHlOiFC,26.0,0.0182,0.413,429000.0,0.58,F,0.138,-6.874,0.0276,93.79,0.239,0
Johnny Winter,Third Degree,2Z4UDFFs2kT5YS899suFz7,38.0,0.141,0.256,395600.0,0.573,C,0.111,-12.179,0.0408,205.057,0.824,0
B.B. King,Paying The Cost To Be The Boss,1HK0gVdcEwTUaJzCTNhjA3,40.0,0.0194,0.665,213560.0,0.844,F,0.0708,-6.633,0.0675,117.976,0.773,0
Music Together,Dancing with Teddy,5Ai12rph3aWtHaJOQDbH8r,22.0,0.933,0.55,161013.0,0.148,E,0.115,-15.428,0.0606,137.546,0.488,0
Jacquees,Rodriquez Jacquees Broadnax (Intro),65Fgi7oLnVgOetEdm9llTT,41.0,0.502,0.435,96973.0,0.373,D#,0.225,-10.838,0.0426,120.562,0.234,0
SILENT SIREN,さよなら日比谷,1DAneo0saw7V1bWaM2IDlr,33.0,0.112,0.697,314853.0,0.906,G#,0.107,-2.641,0.0364,128.001,0.824,0
Felipe Esparza,I Can't Fight,3rIDtvITPhEBkuIwy3u68H,13.0,0.773,0.515,48227.0,0.732,B,0.938,-23.826,0.894,104.512,0.04,0
The Beach Boys,You Still Believe In Me - Remastered,4fJtDPJ2NiLfFfZfu8HyYc,46.0,0.119,0.436,154960.0,0.434,B,0.183,-7.965,0.031,88.872,0.121,0
John Williams,Rescue of the Princess,15VDap1Kj0FjLe1VWADhW2,33.0,0.798,0.29,287507.0,0.361,E,0.116,-14.791,0.0422,136.566,0.139,0
Matt Corby,Made Of Stone,0FfQF78FDkTSwKWQpfqUiR,38.0,0.882,0.338,236651.0,0.302,D,0.0956,-10.155,0.0482,121.182,0.113,0
BACK-ON,Misty rain,1ORp8LN9uU8b5GyhjIEpdK,20.0,0.0262,0.643,190434.0,0.664,E,0.0735,-5.253,0.0446,92.974,0.683,0
Marc Streitenfeld,Fate Has Smiled Upon Us,5Us6goGVQwDc5DAGUidAy7,40.0,0.957,0.292,122347.0,0.347,G,0.0836,-13.891,0.0381,91.336,0.17,0
Bonobo,Pick Up,0fhoxg8I2MqRFjTrLFIIuO,35.0,0.0785,0.685,248747.0,0.59,C#,0.122,-7.716,0.0641,118.018,0.733,0
GLAY,空が青空であるために,6wfYng9wQprhKrpSJlvkqL,37.0,0.0189,0.292,245973.0,0.921,D,0.365,-3.308,0.0658,200.082,0.411,0
Georges Bizet,"L'Arlésienne, Suite No. 2: IV. Farandole",5Qt2O8XP5PXnWVk2JqaBdo,13.0,0.944,0.367,207307.0,0.508,D,0.197,-14.167,0.0613,81.306,0.575,0
Daddy Yankee,Mirama (feat. Devani),50EBc9ImNqJZSSB6DZdNTs,40.0,0.216,0.792,233680.0,0.595,A#,0.123,-12.991,0.137,96.032,0.699,0
Konomi Suzuki,Weak and Brave,3WjiDqq8gQCpNLVaTZbDkZ,26.0,0.0514,0.324,272880.0,0.802,F,0.107,-3.721,0.0462,167.826,0.42,0
Ramón Vargas,"""Languir per una bella"" from L'Italiana in Algeri",41NwrFbT1VaoniAvXlYuy8,9.0,0.98,0.34,404000.0,0.167,D#,0.23,-15.927,0.0439,92.964,0.123,0
Hikaru Utada,Passion - after the battle,0Z2ZuiZ9kxO5zqxrPLcBUV,39.0,0.0571,0.468,357827.0,0.632,C#,0.145,-8.057,0.0382,109.002,0.187,0
Buju Banton,Destiny,2ZW0A9cFELkFsCT5UkWjkG,43.0,0.0231,0.82,238267.0,0.683,E,0.217,-7.686,0.0613,134.916,0.795,0
Johann Sebastian Bach,"Viola da Gamba Sonata No. 1 in G Major, BWV 1027: I. Adagio",1QKOTN5RT7TPve4xmIVOps,31.0,0.956,0.229,231093.0,0.117,G,0.305,-23.929,0.0439,94.279,0.336,0
Trey Songz,All We Do,2yZKtBfdFdvcfjtAbSIsRb,56.0,0.315,0.673,267840.0,0.492,C#,0.131,-8.777,0.0543,116.913,0.336,0
Starfield,Filled With Your Glory,1xvkcmUNDoNpuI9JSyUc4Z,31.0,0.00381,0.471,235613.0,0.926,G#,0.17,-4.361,0.0413,122.904,0.494,0
Peter White,Bright,0iGBZ9djtWuG1UUupKppFy,29.0,0.538,0.725,249333.0,0.636,D,0.733,-6.145,0.0292,111.004,0.738,0
Ola Gjeilo,Serenity (O Magnum Mysterium),7n4T8CRVo55rXpX2wvtRdF,34.0,0.992,0.0828,339000.0,0.0636,G,0.0633,-26.794,0.0549,82.92,0.028,0
Gusi,Eres - Versión Bachata,64zGHml2e1GVxEpJYISgt2,44.0,0.746,0.784,242467.0,0.585,B,0.0881,-7.378,0.0374,124.93,0.596,0
Anjelah Johnson,Sneak Into A Club,6YoguLm32XDO8hzyCWddH7,18.0,0.772,0.617,151493.0,0.748,B,0.741,-10.581,0.935,131.007,0.136,0
Joywave,Destruction,2iLxXSM7AOzB4RCNzk4bjd,52.0,0.000438,0.66,184413.0,0.638,C,0.107,-6.827,0.0379,108.004,0.558,0
Felix Mendelssohn,"Cello Sonata No. 2 in D Major, Op. 58, MWV Q32: II. Allegretto scherzando",0WwzTJ7HfurdWUtvyQkAOz,25.0,0.989,0.316,307760.0,0.058,B,0.106,-23.956,0.0368,81.657,0.322,0
Camila Cabello,Never Be the Same (feat. Kane Brown),0xk4woi8ENN8VWFDZTcF8h,59.0,0.238,0.6,225539.0,0.671,C,0.164,-4.875,0.0893,129.782,0.25,0
Atlanta Rhythm Section,Imaginary Lover,1s7dKKwQF8ECy6cL8SmJbR,33.0,0.00105,0.575,338280.0,0.724,A,0.0998,-6.505,0.0237,108.126,0.226,0
Smooth Jazz New York,Music for Captivating Books,3JhiwxAvXHR1u9iGDmU9ZJ,32.0,0.438,0.776,93203.0,0.341,F,0.0999,-16.327,0.0365,102.955,0.609,0
The Brilliance,Where Would You Be,0qFpC42a0VZdHTccbOMHZL,32.0,0.962,0.391,168907.0,0.0969,G,0.125,-15.437,0.0394,98.963,0.126,0
Miley Cyrus,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,79.0,0.00882,0.613,231240.0,0.622,C#,0.37,-5.794,0.0334,80.003,0.484,0
Goldfinger,Only A Day,3xZavA8GkS2i15xb5XAMJ8,24.0,0.00276,0.23,135227.0,0.924,D,0.184,-8.636,0.0447,172.684,0.76,0
Demob Happy,Less Is More,32rG7MMvXotrLIVSGHAN5W,49.0,0.00378,0.529,180000.0,0.743,C#,0.0432,-6.865,0.091,112.985,0.616,0
Big & Rich,Lay It All On Me,5FfzLkUagxBxAWQLmn7YkP,0.0,0.0574,0.481,261853.0,0.523,G,0.0699,-8.416,0.0285,130.135,0.202,0
Amber Run,5AM,4B4kunXhV2ZKnYcvDgAFoE,63.0,0.244,0.357,257907.0,0.434,C,0.0808,-11.521,0.0418,145.743,0.0907,0
Jay Park,V,68vMDFui7uTbw9OQcyB0gD,62.0,0.419,0.83,227041.0,0.569,A#,0.156,-7.737,0.165,129.968,0.858,0
Queens of the Stone Age,Monsters In The Parasol,0hgpJp5pazFsmLCB7VZI0V,37.0,0.095,0.561,207640.0,0.933,D,0.15,-4.32,0.0303,140.058,0.542,0
Giuseppe Verdi,Verdi: La traviata / Act 3 - Addio del passato,6KejnPHZQvOJC14MhnD4sV,16.0,0.976,0.191,337107.0,0.0556,A,0.322,-21.177,0.0457,88.295,0.0561,0
Frank Ocean,Moon River,41cpvQ2GyGb2BRdIRSsTqK,69.0,0.877,0.24,188324.0,0.116,C,0.1,-13.216,0.0329,77.349,0.0937,0
Rodney Carrington,That's an Angry Monkey,4ZtVYHqyshOTM9U4UgMRKK,22.0,0.687,0.558,346387.0,0.356,C#,0.993,-19.716,0.942,105.236,0.261,0
